Date,Open,High,Low,Close,Adj Close,Volume
2015-10-08,67.520340,67.365372,66.845772,67.237747,50.452202,8252023
2015-10-09,67.237747,67.547684,67.210403,67.356255,50.541130,10614685
2015-10-13,67.356255,68.003471,66.143860,66.809311,50.130726,17626469
2015-10-14,66.809311,67.183052,66.408218,66.472023,49.877640,17395885
2015-10-15,66.453796,66.736382,66.453796,66.581413,49.959724,12965195
2015-10-16,66.581413,66.909584,66.271477,66.435562,49.850277,12432432
2015-10-19,66.435562,66.544952,65.998009,66.034470,49.549316,21566018
2015-10-20,66.034470,66.335289,65.770111,66.043587,49.556160,13053618
2015-10-21,66.043587,67.000740,65.633377,66.964279,50.247005,17874127
2015-10-22,66.964279,67.866737,66.554070,67.684418,50.787365,15934489
2015-10-23,67.684418,68.003471,67.620613,67.976128,51.006260,25818615
2015-10-26,67.976128,67.976128,67.155708,67.520340,50.664249,22846312
2015-10-27,67.520340,67.228630,66.772842,67.146591,50.383804,9537183
2015-10-28,67.146591,67.693535,66.544952,67.310677,50.506935,25038745
2015-10-29,67.310677,67.137474,66.544952,66.845772,50.158085,11191530
2015-10-30,66.845772,66.882233,66.599648,66.709038,50.055485,21654079
2015-11-02,66.709038,67.000740,66.736382,66.927811,50.219643,8173595
2015-11-03,66.909584,67.000740,66.462914,66.791077,50.117043,9895897
2015-11-04,66.791077,67.456528,66.098282,66.189438,49.665604,14838181
2015-11-05,66.189438,66.645226,66.089165,66.171204,49.651924,41651590
2015-11-06,66.171204,66.754616,66.089165,66.499374,49.898163,6353196
2015-11-09,66.499374,66.554070,65.642494,65.843040,49.405682,10212379
2015-11-10,65.843040,66.353523,65.633377,66.034470,49.549316,12523417
2015-11-11,65.943314,66.517601,65.815689,65.852158,49.412521,8157035
2015-11-12,65.852158,66.198555,65.542221,65.770111,49.350956,17127988
2015-11-13,65.770111,65.870384,65.104668,65.314323,49.008961,16497487
2015-11-16,65.314323,65.268745,64.995277,65.168472,48.899517,57224882
2015-11-17,65.168472,65.879501,64.730919,64.885887,48.687473,11475867
2015-11-18,64.885887,66.043587,64.721802,65.760994,49.344120,8983178
2015-11-19,65.760994,66.362640,65.678955,65.906853,49.453560,9296826
2015-11-20,65.678955,66.544952,65.678955,66.380867,49.809246,9327612
2015-11-23,66.380867,66.544952,65.633377,65.998009,49.521961,5636136
2015-11-24,65.998009,65.998009,65.177589,65.359901,49.043156,20354661
2015-11-25,65.359901,65.952431,65.268745,65.770111,49.350956,12183844
2015-11-26,65.770111,65.897736,65.095551,65.214050,48.933716,3555889
2015-11-27,65.214050,65.633377,64.712685,64.749146,48.584873,9094532
2015-11-30,64.749146,64.812958,64.101929,64.603294,48.475430,45624603
2015-12-01,64.603294,64.904114,64.056351,64.475677,48.379669,8038238
2015-12-02,64.475677,64.885887,64.475677,64.612411,48.482269,8936896
2015-12-03,64.612411,64.867653,63.874039,63.992542,48.017147,16193808
2015-12-04,63.992542,64.475677,63.536755,63.664375,47.770912,11643230
2015-12-07,63.664375,63.901386,63.390903,63.554989,47.688828,8407857
2015-12-09,63.554989,63.646145,62.716339,63.327091,47.517826,17876500
2015-12-10,63.327091,64.402748,63.345325,64.092819,48.092392,17281233
2015-12-11,64.092819,64.065468,62.889538,63.017159,47.285263,18513531
2015-12-14,63.017159,63.946964,61.075504,62.333477,46.772259,17044661
2015-12-15,62.351707,63.956081,62.351707,63.235935,47.449429,13861311
2015-12-16,63.235935,63.892269,63.080967,63.527637,47.668304,22866514
2015-12-17,63.527637,64.749146,63.409134,63.436481,47.599907,26470114
2015-12-18,63.436481,63.372673,62.442867,62.634296,46.997982,19837694
2015-12-21,62.634296,63.217705,61.987080,62.105583,46.601261,17417407
2015-12-22,62.807495,62.889538,62.078236,62.379055,46.806465,14707882
2015-12-23,62.397285,64.010773,62.397285,63.810226,47.880348,10405747
2015-12-24,63.810226,63.810226,62.898651,63.719070,47.811951,1803811
2015-12-28,63.719070,64.539490,63.810226,64.329826,48.270233,11652823
2015-12-29,64.329826,65.359901,64.539490,65.241402,48.954239,6313594
2015-12-30,65.241402,66.271477,64.812958,65.797462,49.371483,4725239
2015-12-31,65.797462,65.797462,65.797462,65.797462,49.371483,0
2016-01-04,66.089165,66.089165,63.810226,64.393639,48.318111,12319194
2016-01-05,64.393639,64.402748,63.700840,63.928734,47.969265,50093476
2016-01-06,63.810226,64.357170,63.673492,63.965195,47.996632,10889048
2016-01-07,63.965195,63.965195,62.625179,63.773766,47.852993,17824282
2016-01-08,63.773766,64.357170,63.372673,63.719070,47.811951,19345779
2016-01-11,63.719070,63.992542,63.208588,63.381786,47.558865,7478912
2016-01-12,63.381786,64.038124,63.354439,63.536755,47.675144,5962400
2016-01-13,63.536755,64.238670,63.719070,63.819344,47.887188,7477490
2016-01-14,63.819344,64.010773,63.080967,63.755531,47.839310,11608624
2016-01-15,63.755531,63.755531,62.898651,62.916885,47.210026,11241156
2016-01-18,62.916885,63.263283,62.534023,62.570484,46.950100,5296034
2016-01-19,62.570484,63.746418,62.670757,63.163010,47.394707,30323978
2016-01-20,63.163010,62.907768,62.461098,62.843960,47.155304,12572457
2016-01-21,62.843960,63.263283,62.461098,62.661644,47.018501,8498368
2016-01-22,62.661644,63.709953,62.853073,63.646145,47.757233,10157085
2016-01-25,63.637028,64.038124,63.354439,63.700840,47.798267,10748767
2016-01-26,63.700840,64.174858,63.627914,64.120163,48.112911,11920604
2016-01-27,64.120163,64.457443,63.810226,64.366287,48.297592,17386945
2016-01-28,64.366287,65.432831,64.357170,65.241402,48.954239,11647566
2016-01-29,65.241402,67.374481,65.086433,66.973389,50.253849,20027057
2016-02-01,66.973389,66.681686,66.152977,66.617882,49.987087,24447302
2016-02-02,66.617882,66.727264,65.405479,65.706306,49.303085,16270002
2016-02-03,65.706306,65.359901,64.266014,64.685341,48.536999,18713410
2016-02-04,64.685341,65.359901,64.448334,65.068199,48.824272,8864267
2016-02-05,65.068199,65.633377,65.195824,65.596916,49.221001,6856279
2016-02-08,65.596916,66.271477,65.250519,66.216782,49.686119,7960448
2016-02-09,66.216782,66.271477,65.268745,65.378136,49.056839,8102649
2016-02-10,65.378136,66.016235,65.469292,65.624260,49.241516,20515940
2016-02-11,65.624260,66.244133,64.430099,65.286980,48.988434,11275862
2016-02-12,65.286980,66.080048,64.995277,65.177589,48.906353,10282305
2016-02-15,65.177589,65.633377,65.177589,65.460175,49.118393,2467828
2016-02-16,65.177589,66.089165,65.177589,65.897736,49.446728,12667593
2016-02-17,65.897736,66.453796,65.633377,65.815689,49.385159,9374357
2016-02-18,65.314323,66.654343,65.314323,66.535835,49.925518,10343108
2016-02-19,66.535835,66.271477,65.633377,65.915962,49.460400,13361335
2016-02-22,65.915962,66.408218,65.742767,65.897736,49.446728,5224546
2016-02-23,65.897736,66.089165,64.977043,65.104668,48.851639,22368611
2016-02-24,65.104668,66.107399,64.311592,65.186707,48.913197,12678834
2016-02-25,65.186707,66.089165,64.721802,65.232285,48.947399,8630493
2016-02-26,65.232285,65.651611,64.630646,64.703568,48.550671,18708629
2016-02-29,64.703568,65.186707,64.630646,64.904114,48.701153,15945691
2016-03-01,64.904114,65.906853,64.967926,65.742767,49.330441,15067599
2016-03-02,65.742767,66.554070,65.815689,66.225899,49.692963,10447536
2016-03-03,66.225899,67.365372,66.262360,67.301559,50.500088,15772371
2016-03-04,67.000740,67.091896,66.089165,66.225899,49.692963,18836881
2016-03-07,66.225899,67.101013,66.180321,66.417328,49.836605,13087143
2016-03-08,66.417328,67.292442,66.362640,67.164825,50.397491,12691008
2016-03-09,67.164825,67.356255,66.727264,66.891350,50.192284,13072926
2016-03-10,66.891350,67.365372,66.727264,67.328903,50.520603,15296345
2016-03-11,67.328903,67.447411,67.000740,67.128357,50.370125,12908085
2016-03-14,67.365372,67.365372,66.982506,67.228630,50.445370,11285559
2016-03-15,67.228630,67.456528,67.000740,67.383598,50.561649,14667107
